participant,Trials per task,Task,condition,Trials2correct,trialN,trial_ends,movement_codes,final_card_positions_1,final_card_position_codes_1,row_overall_correct_1,col_overall_correct_1,overall_correct,downTimes,upTimes,move_0,move_0_downTime,move_0_upTime,move_1,move_1_downTime,move_1_upTime,move_2,move_2_downTime,move_2_upTime,move_3,move_3_downTime,move_3_upTime,move_4,move_4_downTime,move_4_upTime,move_5,move_5_downTime,move_5_upTime,move_6,move_6_downTime,move_6_upTime,move_7,move_7_downTime,move_7_upTime,move_8,move_8_downTime,move_8_upTime,move_9,move_9_downTime,move_9_upTime,move_10,move_10_downTime,move_10_upTime,move_11,move_11_downTime,move_11_upTime,move_12,move_12_downTime,move_12_upTime,move_13,move_13_downTime,move_13_upTime,move_14,move_14_downTime,move_14_upTime,move_15,move_15_downTime,move_15_upTime,move_16,move_16_downTime,move_16_upTime,move_17,move_17_downTime,move_17_upTime,move_18,move_18_downTime,move_18_upTime,move_19,move_19_downTime,move_19_upTime,move_20,move_20_downTime,move_20_upTime,move_21,move_21_downTime,move_21_upTime,move_22,move_22_downTime,move_22_upTime,move_23,move_23_downTime,move_23_upTime,move_24,move_24_downTime,move_24_upTime,move_25,move_25_downTime,move_25_upTime,move_26,move_26_downTime,move_26_upTime,move_27,move_27_downTime,move_27_upTime,move_28,move_28_downTime,move_28_upTime,move_29,move_29_downTime,move_29_upTime,move_30,move_30_downTime,move_30_upTime,move_31,move_31_downTime,move_31_upTime,move_32,move_32_downTime,move_32_upTime,move_33,move_33_downTime,move_33_upTime,move_34,move_34_downTime,move_34_upTime,move_35,move_35_downTime,move_35_upTime,move_36,move_36_downTime,move_36_upTime,move_37,move_37_downTime,move_37_upTime,move_38,move_38_downTime,move_38_upTime,move_39,move_39_downTime,move_39_upTime,move_40,move_40_downTime,move_40_upTime,move_41,move_41_downTime,move_41_upTime,move_42,move_42_downTime,move_42_upTime,move_43,move_43_downTime,move_43_upTime,move_44,move_44_downTime,move_44_upTime,move_45,move_45_downTime,move_45_upTime,move_46,move_46_downTime,move_46_upTime,move_47,move_47_downTime,move_47_upTime,move_48,move_48_downTime,move_48_upTime,move_49,move_49_downTime,move_49_upTime,move_50,move_50_downTime,move_50_upTime
60,5,1,KQJ,0,4,submit,"['jack_hearts_dOff Grid', 'jack_hearts_dOff Grid', 'queen_spades_dA2', 'queen_clubs_dA4', 'queen_diamonds_dA6', 'queen_hearts_dA8', 'king_diamonds_dC2', 'queen_clubs_dB4', 'queen_diamonds_dC6', 'queen_hearts_dD7', 'king_diamonds_dB2', 'jack_clubs_dC2', 'king_hearts_dC4', 'king_clubs_dD2', 'king_clubs_dD6', 'jack_hearts_dD4']","[null,""queen_spades_d"",null,null,null,null,null,null,null,""king_diamonds_d"",null,""queen_clubs_d"",null,null,null,null,null,""jack_clubs_d"",null,""king_hearts_d"",null,""queen_diamonds_d"",null,null,null,null,null,""jack_hearts_d"",null,""king_clubs_d"",null,""queen_hearts_d"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]","['queen_spades_dA2', 'king_diamonds_dB2', 'queen_clubs_dB4', 'jack_clubs_dC2', 'king_hearts_dC4', 'queen_diamonds_dC6', 'jack_hearts_dD4', 'king_clubs_dD6', 'queen_hearts_dD8']",0,0,0,"[3.5665999999940254, 14.29649999999998, 16.329899999991028, 17.454999999999984, 21.03869999998807, 23.65589999999105, 25.948499999999967, 28.829299999997033, 33.69439999999105, 35.48169999998805, 37.37979999999703, 41.78829999999704, 44.35539999999105, 49.252999999999986, 51.803999999999974, 54.10250000000002, 57.49529999999703]","[3.7192999999970198, 14.473399999991045, 16.52419999998807, 19.674199999988048, 22.53889999999103, 24.791699999988055, 27.383099999994045, 30.16459999999404, 34.529699999988054, 36.33539999999107, 40.69059999999405, 42.70459999999406, 46.072, 50.41529999999699, 53.600399999991055, 56.215599999994026, 59.13329999999701]",jack_hearts_dOff Grid,3.5666,3.7193,jack_hearts_dOff Grid,14.2965,14.4734,queen_spades_dA2,16.3299,16.5242,queen_clubs_dA4,17.455,19.6742,queen_diamonds_dA6,21.0387,22.5389,queen_hearts_dA8,23.6559,24.7917,king_diamonds_dC2,25.9485,27.3831,queen_clubs_dB4,28.8293,30.1646,queen_diamonds_dC6,33.6944,34.5297,queen_hearts_dD7,35.4817,36.3354,king_diamonds_dB2,37.3798,40.6906,jack_clubs_dC2,41.7883,42.7046,king_hearts_dC4,44.3554,46.072,king_clubs_dD2,49.253,50.4153,king_clubs_dD6,51.804,53.6004,jack_hearts_dD4,54.1025,56.2156, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
62,,1,KQ,0,0,submit,"['queen_spades_aOff Grid', 'queen_spades_aB2', 'queen_clubs_aD4', 'queen_diamonds_aE2', 'king_clubs_aOff Grid', 'king_hearts_aB5', 'king_diamonds_aE5']","[null,null,null,null,null,null,null,null,null,""queen_spades_a"",null,null,null,null,null,null,null,null,null,null,""king_clubs_a"",null,null,null,null,null,null,""queen_clubs_a"",null,null,null,null,null,""queen_diamonds_a"",null,null,""king_diamonds_a"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]","['queen_spades_aB2', 'king_clubs_aC5', 'queen_clubs_aD4', 'queen_diamonds_aE2', 'king_diamonds_aE5']",0,0,0,"[4.288899999976152, 5.171499999999995, 7.404099999964231, 9.454999999999998, 11.054299999952313, 13.106099999964236, 15.755000000000003, 17.872899999976163]","[0.00039999997615325356, 4.454999999999998, 6.471899999976152, 8.421999999999997, 10.289499999999997, 11.888599999964235, 14.47269999998808, 16.822599999964247]",queen_spades_aOff Grid,4.2889,0.0004,queen_spades_aB2,5.1715,4.455,queen_clubs_aD4,7.4041,6.4719,queen_diamonds_aE2,9.455,8.422,king_clubs_aOff Grid,11.0543,10.2895,king_hearts_aB5,13.1061,11.8886,king_diamonds_aE5,15.755,14.4727, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
62,,1,KQ,0,1,submit,"['king_clubs_aOff Grid', 'queen_diamonds_aA1', 'queen_clubs_aB7', 'king_clubs_aG2', 'king_hearts_aOff Grid', 'queen_clubs_aB2', 'queen_spades_aC3', 'king_hearts_aD4', 'king_clubs_aE5', 'king_diamonds_aF6']","[""queen_diamonds_a"",null,null,null,null,null,null,null,null,""queen_clubs_a"",null,null,null,null,null,null,null,null,""queen_spades_a"",null,null,null,null,null,null,null,null,""king_hearts_a"",null,null,null,null,null,null,null,null,""king_clubs_a"",null,null,null,null,null,null,null,null,""king_diamonds_a"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]","['queen_diamonds_aA1', 'queen_clubs_aB2', 'queen_spades_aC3', 'king_hearts_aD4', 'king_clubs_aE5', 'king_diamonds_aF6']",0,0,0,"[0.028099999964226186, 1.2300999999642244, 25.38149999999999, 26.780899999976157, 29.280799999952308, 33.64859999996423, 47.51599999999999, 59.58429999995231, 63.332499999999996, 65.66669999998807, 67.76739999997615, 70.31729999995231, 89.30089999997615]","[0.1956999999880793, 1.3475999999642312, 25.49829999995231, 28.132099999964225, 31.965299999952308, 38.38169999998807, 49.74859999996423, 62.21649999999998, 64.76689999997616, 66.61569999998808, 68.76709999996423, 72.13369999998808]",king_clubs_aOff Grid,0.0281,0.1957,queen_diamonds_aA1,1.2301,1.3476,queen_clubs_aB7,25.3815,25.4983,king_clubs_aG2,26.7809,28.1321,king_hearts_aOff Grid,29.2808,31.9653,queen_clubs_aB2,33.6486,38.3817,queen_spades_aC3,47.516,49.7486,king_hearts_aD4,59.5843,62.2165,king_clubs_aE5,63.3325,64.7669,king_diamonds_aF6,65.6667,66.6157, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
62,,1,KQ,0,2,submit,"['king_clubs_aOff Grid', 'queen_spades_aA1', 'queen_diamonds_aB2', 'queen_diamonds_aB2', 'queen_diamonds_aB2', 'queen_diamonds_aB2', 'queen_diamonds_aB2', 'queen_clubs_aC3', 'king_hearts_aD4', 'king_diamonds_aE5']","[""queen_spades_a"",null,null,null,null,null,null,null,null,""queen_diamonds_a"",null,null,null,null,null,null,null,null,""queen_clubs_a"",null,null,null,null,null,null,null,null,""king_hearts_a"",null,null,null,null,null,null,null,null,""king_diamonds_a"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,""king_clubs_a""]","['queen_spades_aA1', 'queen_diamonds_aB2', 'queen_clubs_aC3', 'king_hearts_aD4', 'king_diamonds_aE5', 'king_clubs_aH8']",0,0,0,"[3.0, 6.600999999999999, 12.667699999988088, 21.150500000000022, 35.452599999964235, 36.25159999996424, 42.46959999996426, 43.78550000000001, 50.63550000000001, 56.03650000000002, 59.38569999998808]","[5.167000000000002, 7.550899999976167, 16.70139999997616, 21.268699999988087, 35.57000000000002, 36.369899999976155, 42.60230000001192, 46.71980000001193, 54.21989999997618, 57.5686999999881]",king_clubs_aOff Grid,3,5.167,queen_spades_aA1,6.601,7.5509,queen_diamonds_aB2,12.6677,16.7014,queen_diamonds_aB2,21.1505,21.2687,queen_diamonds_aB2,35.4526,35.57,queen_diamonds_aB2,36.2516,36.3699,queen_diamonds_aB2,42.4696,42.6023,queen_clubs_aC3,43.7855,46.7198,king_hearts_aD4,50.6355,54.2199,king_diamonds_aE5,56.0365,57.5687, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
62,,1,KQ,0,3,submit,"['queen_diamonds_aA1', 'king_clubs_aC3', 'king_hearts_aE5', 'queen_clubs_aF6', 'king_diamonds_aOff Grid', 'queen_spades_aC3', 'king_clubs_aC4', 'queen_spades_aC3', 'queen_spades_aD3', 'king_clubs_aC5', 'king_diamonds_aOff Grid']","[""queen_diamonds_a"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,""king_clubs_a"",null,null,null,null,null,""queen_spades_a"",null,null,null,null,null,null,null,null,null,""king_hearts_a"",null,null,null,null,""king_diamonds_a"",null,null,null,null,null,null,null,null,null,null,null,null,""queen_clubs_a"",null,null,null,null,null,null,null,null,null]","['queen_diamonds_aA1', 'king_clubs_aC5', 'queen_spades_aD3', 'king_hearts_aE5', 'king_diamonds_aF2', 'queen_clubs_aG7']",0,0,0,"[0.0003999999761390427, 7.5263999999761495, 9.143800000011908, 17.577899999976154, 19.860399999976153, 23.045099999964236, 26.22569999998808, 30.212399999976157, 31.39569999998804, 33.47859999996422, 34.942399999976146, 41.51230000001186, 44.66109999996422]","[0.10909999996422926, 8.31049999999999, 10.210899999976135, 18.828199999988072, 21.192899999976163, 23.21169999998807, 28.843899999976145, 30.795099999964208, 31.51259999996421, 34.229099999964205, 38.678599999964206, 43.69599999999997]",queen_diamonds_aA1,0.0004,0.1091,king_clubs_aC3,7.5264,8.3105,king_hearts_aE5,9.1438,10.2109,queen_clubs_aF6,17.5779,18.8282,king_diamonds_aOff Grid,19.8604,21.1929,queen_spades_aC3,23.0451,23.2117,king_clubs_aC4,26.2257,28.8439,queen_spades_aC3,30.2124,30.7951,queen_spades_aD3,31.3957,31.5126,king_clubs_aC5,33.4786,34.2291,king_diamonds_aOff Grid,34.9424,38.6786, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
62,5,1,KQ,0,4,submit,"['king_clubs_aOff Grid', 'queen_spades_aA1', 'king_clubs_aB2', 'king_hearts_aC3', 'queen_diamonds_aD4', 'queen_clubs_aD2', 'queen_clubs_aE2', 'queen_clubs_aE3', 'queen_clubs_aE3', 'queen_clubs_aF3', 'king_hearts_aE5', 'king_clubs_aOff Grid', 'queen_diamonds_aC3', 'queen_spades_aOff Grid', 'king_hearts_aD4', 'queen_clubs_aE5']","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,""queen_diamonds_a"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",['queen_diamonds_aD4'],0,0,0,"[0.005399999976134495, 1.9089999999999918, 26.67729999995231, 29.17719999998809, 30.35919999998805, 35.543000000000006, 45.260699999988105, 48.87700000000001, 50.99459999996424, 56.762, 57.97759999996424, 59.09469999998805, 59.96179999995229, 63.361799999952325, 65.19400000000002, 67.57629999995231, 69.86139999997613, 72.11139999997613, 74.21169999998807]","[0.12389999997617451, 2.009999999999991, 26.81099999999998, 29.32669999998808, 31.476499999999987, 40.394399999976144, 47.84499999999997, 49.811099999964256, 52.91139999997614, 57.47800000000001, 58.47839999997615, 59.42829999995229, 60.51269999998806, 64.17809999996422, 66.39550000000003, 68.94489999997614, 71.21199999999999, 73.36259999996423, 75.74539999997614]",king_clubs_aOff Grid,0.0054,0.1239,queen_spades_aA1,1.909,2.01,king_clubs_aB2,26.6773,26.811,king_hearts_aC3,29.1772,29.3267,queen_diamonds_aD4,30.3592,31.4765,queen_clubs_aD2,35.543,40.3944,queen_clubs_aE2,45.2607,47.845,queen_clubs_aE3,48.877,49.8111,queen_clubs_aE3,50.9946,52.9114,queen_clubs_aF3,56.762,57.478,king_hearts_aE5,57.9776,58.4784,king_clubs_aOff Grid,59.0947,59.4283,queen_diamonds_aC3,59.9618,60.5127,queen_spades_aOff Grid,63.3618,64.1781,king_hearts_aD4,65.194,66.3955,queen_clubs_aE5,67.5763,68.9449, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
63,,1,KQJ,0,0,submit,"['queen_spades_dA1', 'queen_spades_dA1', 'queen_spades_dA1', 'queen_spades_dA1', 'queen_clubs_dOff Grid', 'king_diamonds_dA2', 'jack_diamonds_dA3', 'queen_diamonds_dB2', 'king_clubs_dB1', 'king_clubs_dB2', 'king_clubs_dC2', 'queen_diamonds_dB1', 'king_clubs_dB2', 'king_clubs_dB3', 'queen_diamonds_dB2', 'jack_clubs_dB1', 'king_hearts_dC1', 'queen_hearts_dOff Grid', 'jack_spades_dC2', 'queen_hearts_dC3']","[""queen_spades_d"",""king_diamonds_d"",""jack_diamonds_d"",null,null,null,null,null,""jack_clubs_d"",""queen_diamonds_d"",""king_clubs_d"",null,null,null,null,null,""king_hearts_d"",""jack_spades_d"",""queen_hearts_d"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]","['queen_spades_dA1', 'king_diamonds_dA2', 'jack_diamonds_dA3', 'jack_clubs_dB1', 'queen_diamonds_dB2', 'king_clubs_dB3', 'king_hearts_dC1', 'jack_spades_dC2', 'queen_hearts_dC3']",1,1,0,"[2.1309999999999967, 4.513000000000002, 25.965, 28.416, 29.749, 32.56700000000001, 39.400999999999996, 48.031000000000006, 53.78200000000001, 60.25, 61.35000000000001, 62.881, 64.751, 67.315, 70.185, 74.13300000000001, 78.816, 81.516, 83.70100000000001, 85.869, 107.53499999999998]","[0.006000000000000227, 3.681000000000001, 4.663999999999998, 26.182, 28.581, 32.132000000000005, 38.547, 40.866, 52.5, 55.56700000000001, 60.949, 62.43300000000001, 63.98400000000001, 66.86800000000002, 69.617, 72.233, 76.56700000000001, 80.384, 82.765, 85.015, 88.668]",queen_spades_dA1,2.131,0.006,queen_spades_dA1,4.513,3.681,queen_spades_dA1,25.965,4.664,queen_spades_dA1,28.416,26.182,queen_clubs_dOff Grid,29.749,28.581,king_diamonds_dA2,32.567,32.132,jack_diamonds_dA3,39.401,38.547,queen_diamonds_dB2,48.031,40.866,king_clubs_dB1,53.782,52.5,king_clubs_dB2,60.25,55.567,king_clubs_dC2,61.35,60.949,queen_diamonds_dB1,62.881,62.433,king_clubs_dB2,64.751,63.984,king_clubs_dB3,67.315,66.868,queen_diamonds_dB2,70.185,69.617,jack_clubs_dB1,74.133,72.233,king_hearts_dC1,78.816,76.567,queen_hearts_dOff Grid,81.516,80.384,jack_spades_dC2,83.701,82.765,queen_hearts_dC3,85.869,85.015, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
63,,1,KQJ,0,1,submit,"['king_spades_dOff Grid', 'king_spades_dOff Grid', 'king_spades_dOff Grid', 'jack_diamonds_dA1', 'jack_diamonds_dA1', 'jack_diamonds_dA1', 'jack_clubs_dB3', 'jack_clubs_dB2', 'jack_clubs_dB3', 'jack_spades_dC5', 'jack_hearts_dE5', 'jack_hearts_dOff Grid', 'king_diamonds_dA2', 'king_diamonds_dA4', 'king_hearts_dA7', 'king_diamonds_dA2', 'king_hearts_dB4', 'king_spades_dOff Grid', 'king_clubs_dD3', 'king_clubs_dOff Grid', 'queen_hearts_dA3', 'queen_diamonds_dB5', 'queen_clubs_dC7', 'queen_spades_dD1']","[""jack_diamonds_d"",""king_diamonds_d"",""queen_hearts_d"",null,null,null,null,null,null,null,""jack_clubs_d"",""king_hearts_d"",""queen_diamonds_d"",null,null,null,null,null,null,null,""jack_spades_d"",""king_spades_d"",""queen_clubs_d"",null,""queen_spades_d"",null,null,null,null,null,null,null,null,null,null,null,null,null,""jack_hearts_d"",""king_clubs_d"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]","['jack_diamonds_dA1', 'king_diamonds_dA2', 'queen_hearts_dA3', 'jack_clubs_dB3', 'king_hearts_dB4', 'queen_diamonds_dB5', 'jack_spades_dC5', 'king_spades_dC6', 'queen_clubs_dC7', 'queen_spades_dD1', 'jack_hearts_dE7', 'king_clubs_dE8']",0,0,0,"[0.009999999999990905, 1.108000000000004, 1.8400000000000034, 7.789999999999992, 13.890999999999991, 28.290999999999997, 29.355999999999995, 32.97399999999999, 34.275000000000006, 36.94200000000001, 39.59100000000001, 41.222999999999985, 44.82499999999999, 48.52600000000001, 55.00800000000001, 58.476, 59.99199999999999, 63.009000000000015, 65.941, 67.059, 69.50900000000001, 72.809, 76.059, 80.09, 84.126]","[0.7069999999999936, 1.5900000000000034, 6.10499999999999, 12.524000000000001, 14.004999999999995, 28.408000000000015, 31.905, 33.78999999999999, 34.991000000000014, 38.390000000000015, 40.873999999999995, 43.489000000000004, 46.59, 51.426000000000016, 57.524, 59.15899999999999, 62.292, 64.57400000000001, 66.60900000000001, 68.424, 71.94200000000001, 74.82500000000002, 78.525, 82.27600000000001]",king_spades_dOff Grid,0.01,0.707,king_spades_dOff Grid,1.108,1.59,king_spades_dOff Grid,1.84,6.105,jack_diamonds_dA1,7.79,12.524,jack_diamonds_dA1,13.891,14.005,jack_diamonds_dA1,28.291,28.408,jack_clubs_dB3,29.356,31.905,jack_clubs_dB2,32.974,33.79,jack_clubs_dB3,34.275,34.991,jack_spades_dC5,36.942,38.39,jack_hearts_dE5,39.591,40.874,jack_hearts_dOff Grid,41.223,43.489,king_diamonds_dA2,44.825,46.59,king_diamonds_dA4,48.526,51.426,king_hearts_dA7,55.008,57.524,king_diamonds_dA2,58.476,59.159,king_hearts_dB4,59.992,62.292,king_spades_dOff Grid,63.009,64.574,king_clubs_dD3,65.941,66.609,king_clubs_dOff Grid,67.059,68.424,queen_hearts_dA3,69.509,71.942,queen_diamonds_dB5,72.809,74.825,queen_clubs_dC7,76.059,78.525,queen_spades_dD1,80.09,82.276, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
63,,1,KQJ,0,2,submit,"['queen_spades_dA1', 'queen_clubs_dB2', 'queen_diamonds_dC3', 'queen_hearts_dD4', 'queen_clubs_dC2', 'queen_diamonds_dE3', 'queen_hearts_dOff Grid', 'king_diamonds_dA3', 'king_diamonds_dA2', 'king_hearts_dC3', 'king_clubs_dE4', 'king_spades_dOff Grid', 'jack_diamonds_dA3', 'jack_clubs_dC4', 'jack_hearts_dE5', 'jack_spades_dOff Grid']","[""queen_spades_d"",""king_diamonds_d"",""jack_diamonds_d"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,""queen_clubs_d"",""king_hearts_d"",""jack_clubs_d"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,""queen_diamonds_d"",""king_clubs_d"",""jack_hearts_d"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,""queen_hearts_d"",""king_spades_d"",""jack_spades_d"",null,null,null,null,null,null,null,null,null,null]","['queen_spades_dA1', 'king_diamonds_dA2', 'jack_diamonds_dA3', 'queen_clubs_dC2', 'king_hearts_dC3', 'jack_clubs_dC4', 'queen_diamonds_dE3', 'king_clubs_dE4', 'jack_hearts_dE5', 'queen_hearts_dG4', 'king_spades_dG5', 'jack_spades_dG6']",1,0,0,"[8.742999999999995, 10.826999999999998, 13.740999999999985, 16.32499999999999, 22.14099999999999, 23.643, 25.890000000000015, 29.158000000000015, 34.375, 36.65900000000005, 38.64100000000002, 40.45700000000011, 44.059000000000026, 47.124000000000024, 49.358000000000004, 51.791000000000054, 60.275000000000034]","[9.840000000000003, 12.840000000000003, 15.126000000000005, 18.192000000000036, 22.807999999999993, 25.291000000000025, 27.42700000000002, 32.39300000000003, 35.559000000000026, 37.910000000000025, 39.809000000000026, 42.24200000000002, 45.84000000000003, 48.37600000000003, 50.81, 54.52600000000001]",queen_spades_dA1,8.743,9.84,queen_clubs_dB2,10.827,12.84,queen_diamonds_dC3,13.741,15.126,queen_hearts_dD4,16.325,18.192,queen_clubs_dC2,22.141,22.808,queen_diamonds_dE3,23.643,25.291,queen_hearts_dOff Grid,25.89,27.427,king_diamonds_dA3,29.158,32.393,king_diamonds_dA2,34.375,35.559,king_hearts_dC3,36.659,37.91,king_clubs_dE4,38.641,39.809,king_spades_dOff Grid,40.457,42.242,jack_diamonds_dA3,44.059,45.84,jack_clubs_dC4,47.124,48.376,jack_hearts_dE5,49.358,50.81,jack_spades_dOff Grid,51.791,54.526, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
63,4,1,KQJ,0,3,submit,"['jack_diamonds_dA1', 'king_hearts_dA2', 'queen_spades_dA3', 'jack_spades_dB7', 'jack_spades_dOff Grid', 'king_clubs_dOff Grid', 'queen_clubs_dB6', 'king_spades_dD3', 'queen_hearts_dD4', 'jack_clubs_dD5']","[""jack_diamonds_d"",""king_hearts_d"",""queen_spades_d"",null,null,null,null,null,null,null,null,null,null,""queen_clubs_d"",""king_clubs_d"",""jack_spades_d"",null,null,null,null,null,null,null,null,null,null,""king_spades_d"",""queen_hearts_d"",""jack_clubs_d"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]","['jack_diamonds_dA1', 'king_hearts_dA2', 'queen_spades_dA3', 'queen_clubs_dB6', 'king_clubs_dB7', 'jack_spades_dB8', 'king_spades_dD3', 'queen_hearts_dD4', 'jack_clubs_dD5']",1,0,0,"[2.36099999999999, 6.3940000000000055, 9.158999999999992, 18.526999999999987, 20.110000000000014, 21.959000000000003, 25.240999999999985, 29.42500000000001, 34.024, 36.391999999999996]","[4.324000000000012, 7.558999999999969, 12.058999999999969, 19.65799999999996, 20.906999999999982, 23.35899999999998, 26.343999999999994, 30.892999999999972, 35.29199999999997, 38.490999999999985]",jack_diamonds_dA1,2.361,4.324,king_hearts_dA2,6.394,7.559,queen_spades_dA3,9.159,12.059,jack_spades_dB7,18.527,19.658,jack_spades_dOff Grid,20.11,20.907,king_clubs_dOff Grid,21.959,23.359,queen_clubs_dB6,25.241,26.344,king_spades_dD3,29.425,30.893,queen_hearts_dD4,34.024,35.292,jack_clubs_dD5,36.392,38.491, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
